time,open,high,low,close,tick_volume,spread,real_volume
2025-04-18 02:09:00,1.3262800000000001,1.32642,1.32626,1.3262800000000001,27,75,0
2025-04-18 02:10:00,1.3262800000000001,1.32635,1.32622,1.3262399999999999,36,81,0
2025-04-18 02:11:00,1.3262399999999999,1.32633,1.3262399999999999,1.3263,24,84,0
2025-04-18 02:12:00,1.32633,1.32641,1.3262800000000001,1.3262800000000001,23,82,0
2025-04-18 02:13:00,1.32627,1.3263099999999999,1.32623,1.32627,24,81,0
2025-04-18 02:14:00,1.3263,1.32653,1.3263,1.32649,41,62,0
2025-04-18 02:15:00,1.32651,1.3266,1.32637,1.32646,65,60,0
2025-04-18 02:16:00,1.32646,1.3266499999999999,1.32618,1.32625,71,16,0
2025-04-18 02:17:00,1.32626,1.32629,1.32614,1.32617,34,78,0
2025-04-18 02:18:00,1.32617,1.32618,1.32607,1.3261,20,78,0
2025-04-18 02:19:00,1.3261,1.32612,1.32609,1.32611,9,81,0
2025-04-18 02:20:00,1.32611,1.32614,1.32605,1.32612,18,82,0
2025-04-18 02:21:00,1.32612,1.32614,1.32607,1.32613,33,88,0
2025-04-18 02:22:00,1.32612,1.32614,1.32607,1.3261,20,86,0
2025-04-18 02:23:00,1.3261,1.32615,1.32608,1.32608,18,87,0
2025-04-18 02:24:00,1.32608,1.32615,1.32607,1.32612,27,87,0
2025-04-18 02:25:00,1.32612,1.32614,1.32608,1.32611,27,88,0
2025-04-18 02:26:00,1.32611,1.32612,1.32605,1.32608,17,88,0
2025-04-18 02:27:00,1.32608,1.32612,1.32606,1.32609,26,89,0
2025-04-18 02:28:00,1.32608,1.3262800000000001,1.32608,1.32626,77,72,0
2025-04-18 02:29:00,1.3262800000000001,1.32633,1.32613,1.32617,68,69,0
2025-04-18 02:30:00,1.32615,1.3262399999999999,1.32614,1.32617,44,50,0
2025-04-18 02:31:00,1.32618,1.32626,1.32612,1.32622,92,79,0
2025-04-18 02:32:00,1.32621,1.32626,1.32614,1.32621,76,79,0
2025-04-18 02:33:00,1.32622,1.32678,1.32616,1.32671,91,16,0
2025-04-18 02:34:00,1.32671,1.32671,1.32668,1.32669,70,13,0
2025-04-18 02:35:00,1.32669,1.32674,1.32669,1.32671,79,3,0
2025-04-18 02:36:00,1.3267,1.32672,1.32669,1.32671,14,17,0
2025-04-18 02:37:00,1.32672,1.32677,1.32669,1.32677,9,13,0
2025-04-18 02:38:00,1.32677,1.32678,1.32674,1.32677,19,19,0
2025-04-18 02:39:00,1.32677,1.32678,1.32676,1.32676,6,19,0
2025-04-18 02:40:00,1.32675,1.32677,1.32673,1.32675,16,17,0
2025-04-18 02:41:00,1.32676,1.32677,1.32672,1.32676,21,18,0
2025-04-18 02:42:00,1.32676,1.32676,1.32675,1.32676,5,21,0
2025-04-18 02:43:00,1.32675,1.32678,1.32673,1.32678,31,19,0
2025-04-18 02:44:00,1.32675,1.32677,1.32674,1.32674,10,19,0
2025-04-18 02:45:00,1.32674,1.32679,1.32674,1.32678,36,21,0
2025-04-18 02:46:00,1.32677,1.32679,1.32676,1.32678,28,21,0
2025-04-18 02:47:00,1.32678,1.32679,1.32674,1.32678,19,24,0
2025-04-18 02:48:00,1.32678,1.32678,1.32673,1.32675,29,20,0
2025-04-18 02:49:00,1.32675,1.32677,1.32668,1.32674,52,20,0
2025-04-18 02:50:00,1.32674,1.32677,1.32674,1.32675,45,5,0
2025-04-18 02:51:00,1.32678,1.32678,1.32673,1.32675,44,4,0
2025-04-18 02:52:00,1.32675,1.32678,1.32674,1.32677,34,4,0
2025-04-18 02:53:00,1.32677,1.32677,1.32674,1.32676,8,2,0
2025-04-18 02:54:00,1.32676,1.32678,1.32674,1.32677,40,1,0
2025-04-18 02:55:00,1.32676,1.32678,1.32676,1.32677,27,4,0
2025-04-18 02:56:00,1.32677,1.32678,1.32674,1.32676,48,4,0
2025-04-18 02:57:00,1.32676,1.32678,1.32673,1.32676,58,1,0
2025-04-18 02:58:00,1.32675,1.32678,1.32672,1.32675,30,1,0
2025-04-18 02:59:00,1.32675,1.32679,1.32675,1.32678,31,2,0
2025-04-18 03:00:00,1.32678,1.32691,1.32678,1.32688,36,5,0
2025-04-18 03:01:00,1.32688,1.32696,1.3268499999999999,1.32695,78,0,0
2025-04-18 03:02:00,1.32695,1.3271,1.3269199999999999,1.32696,29,0,0
2025-04-18 03:03:00,1.32696,1.32699,1.32694,1.32699,8,0,0
2025-04-18 03:04:00,1.32698,1.32708,1.32698,1.32707,39,0,0
2025-04-18 03:05:00,1.32706,1.3272,1.32705,1.32715,35,0,0
2025-04-18 03:06:00,1.3271899999999999,1.32721,1.32715,1.32721,11,0,0
2025-04-18 03:07:00,1.3272,1.32721,1.3271899999999999,1.3272,27,0,0
2025-04-18 03:08:00,1.32721,1.32735,1.32712,1.32735,89,0,0
2025-04-18 03:09:00,1.32735,1.32749,1.32733,1.32735,106,0,0
2025-04-18 03:10:00,1.32735,1.3275000000000001,1.32733,1.32748,102,0,0
2025-04-18 03:11:00,1.32747,1.32765,1.32739,1.32756,88,0,0
2025-04-18 03:12:00,1.32755,1.32764,1.32738,1.32763,111,0,0
2025-04-18 03:13:00,1.32762,1.32782,1.32761,1.32776,99,0,0
2025-04-18 03:14:00,1.32778,1.32782,1.32772,1.32776,102,0,0
2025-04-18 03:15:00,1.3277700000000001,1.32778,1.32774,1.3277700000000001,70,0,0
2025-04-18 03:16:00,1.32778,1.3278699999999999,1.3277,1.32785,47,0,0
2025-04-18 03:17:00,1.32786,1.32789,1.32786,1.32789,41,0,0
2025-04-18 03:18:00,1.32788,1.32789,1.32786,1.32789,36,0,0
2025-04-18 03:19:00,1.32789,1.32797,1.3278400000000001,1.3278699999999999,37,0,0
2025-04-18 03:20:00,1.3278400000000001,1.3278699999999999,1.32774,1.32782,81,0,0
2025-04-18 03:21:00,1.32782,1.3278400000000001,1.32779,1.3278400000000001,102,0,0
2025-04-18 03:22:00,1.32783,1.3278400000000001,1.32773,1.32778,122,0,0
2025-04-18 03:23:00,1.32778,1.32782,1.32773,1.32781,117,0,0
2025-04-18 03:24:00,1.3277700000000001,1.32785,1.32771,1.3278400000000001,98,0,0
2025-04-18 03:25:00,1.32785,1.32793,1.3277999999999999,1.32792,38,0,0
2025-04-18 03:26:00,1.32792,1.32792,1.3277999999999999,1.32785,21,0,0
2025-04-18 03:27:00,1.32785,1.32785,1.32781,1.32783,14,0,0
2025-04-18 03:28:00,1.32783,1.32786,1.32782,1.32783,7,0,0
2025-04-18 03:29:00,1.32783,1.3281800000000001,1.32783,1.32815,38,0,0
2025-04-18 03:30:00,1.3281800000000001,1.32828,1.32817,1.32825,49,0,0
2025-04-18 03:31:00,1.32825,1.32828,1.3281399999999999,1.32823,27,0,0
2025-04-18 03:32:00,1.32823,1.32827,1.32804,1.32809,35,0,0
2025-04-18 03:33:00,1.32816,1.32824,1.3278699999999999,1.3279,78,0,0
2025-04-18 03:34:00,1.3279,1.32799,1.32786,1.32793,86,24,0
2025-04-18 03:35:00,1.32792,1.32817,1.32782,1.3281399999999999,135,1,0
2025-04-18 03:36:00,1.32815,1.32823,1.32809,1.32817,207,0,0
2025-04-18 03:37:00,1.3282,1.32823,1.32795,1.32804,124,0,0
2025-04-18 03:38:00,1.32805,1.3280699999999999,1.32797,1.32798,95,2,0
2025-04-18 03:39:00,1.32798,1.32805,1.32789,1.32802,115,2,0
2025-04-18 03:40:00,1.32804,1.3281100000000001,1.32794,1.32804,497,0,0
2025-04-18 03:41:00,1.32806,1.3281,1.32791,1.32806,460,0,0
2025-04-18 03:42:00,1.32806,1.3281399999999999,1.32795,1.328,424,0,0
2025-04-18 03:43:00,1.32799,1.32821,1.32793,1.3281800000000001,462,0,0
2025-04-18 03:44:00,1.32812,1.32821,1.32808,1.32813,472,0,0
2025-04-18 03:45:00,1.32812,1.32821,1.32805,1.32817,481,0,0
2025-04-18 03:46:00,1.32819,1.32821,1.32809,1.32812,434,0,0
2025-04-18 03:47:00,1.3281399999999999,1.32821,1.32805,1.32813,418,0,0
2025-04-18 03:48:00,1.3281399999999999,1.32827,1.32812,1.32827,435,0,0
2025-04-18 03:49:00,1.32825,1.32829,1.32815,1.32824,429,0,0
2025-04-18 03:50:00,1.32824,1.32829,1.32816,1.32826,410,3,0
2025-04-18 03:51:00,1.32824,1.32826,1.32815,1.3282,391,4,0
2025-04-18 03:52:00,1.32815,1.32824,1.3281100000000001,1.32819,472,2,0
2025-04-18 03:53:00,1.32817,1.32824,1.3280699999999999,1.3281800000000001,419,2,0
2025-04-18 03:54:00,1.3282,1.32823,1.32768,1.3277,437,0,0
2025-04-18 03:55:00,1.32771,1.3283800000000001,1.32761,1.32809,367,0,0
2025-04-18 03:56:00,1.32808,1.3281399999999999,1.32797,1.32812,484,0,0
2025-04-18 03:57:00,1.32806,1.32815,1.328,1.32809,451,0,0
2025-04-18 03:58:00,1.3281100000000001,1.32812,1.32798,1.32812,410,1,0
2025-04-18 03:59:00,1.32813,1.32816,1.32801,1.32812,337,0,0
2025-04-18 04:00:00,1.3281100000000001,1.32815,1.32796,1.3281,434,0,0
2025-04-18 04:01:00,1.32812,1.32834,1.32801,1.32819,450,3,0
2025-04-18 04:02:00,1.32817,1.3283800000000001,1.32817,1.32833,409,0,0
2025-04-18 04:03:00,1.32829,1.32835,1.32808,1.3281,455,0,0
2025-04-18 04:04:00,1.32809,1.32815,1.328,1.3280699999999999,478,0,0
2025-04-18 04:05:00,1.32805,1.32829,1.32805,1.32824,472,0,0
2025-04-18 04:06:00,1.32823,1.32831,1.32815,1.3282,450,0,0
2025-04-18 04:07:00,1.3282,1.32825,1.32815,1.32823,426,0,0
2025-04-18 04:08:00,1.32823,1.32825,1.3281100000000001,1.32813,451,0,0
2025-04-18 04:09:00,1.32815,1.32817,1.32804,1.3281,449,0,0
2025-04-18 04:10:00,1.32809,1.32819,1.32801,1.3280699999999999,460,0,0
2025-04-18 04:11:00,1.3280699999999999,1.3281100000000001,1.32798,1.32806,482,0,0
2025-04-18 04:12:00,1.32808,1.32816,1.32799,1.3280699999999999,483,0,0
2025-04-18 04:13:00,1.32804,1.32813,1.32801,1.32808,457,0,0
2025-04-18 04:14:00,1.3281,1.3281100000000001,1.32796,1.32805,440,0,0
2025-04-18 04:15:00,1.32804,1.3281,1.32798,1.32803,439,2,0
2025-04-18 04:16:00,1.3280699999999999,1.3280699999999999,1.32792,1.32796,412,0,0
2025-04-18 04:17:00,1.32797,1.3280699999999999,1.32793,1.32806,405,0,0
2025-04-18 04:18:00,1.32804,1.32809,1.3279,1.32798,417,0,0
2025-04-18 04:19:00,1.32797,1.32805,1.32776,1.32779,457,0,0
2025-04-18 04:20:00,1.3277999999999999,1.32792,1.32776,1.32786,456,0,0
2025-04-18 04:21:00,1.32785,1.32792,1.32778,1.3278699999999999,395,0,0
2025-04-18 04:22:00,1.32788,1.32793,1.32779,1.3278699999999999,407,0,0
2025-04-18 04:23:00,1.32786,1.32801,1.3277999999999999,1.32797,433,0,0
2025-04-18 04:24:00,1.32799,1.328,1.32785,1.32788,483,0,0
2025-04-18 04:25:00,1.3279,1.32794,1.32781,1.32788,475,5,0
2025-04-18 04:26:00,1.3279,1.328,1.32783,1.32795,430,0,0
2025-04-18 04:27:00,1.32796,1.32799,1.3279,1.32794,445,0,0
2025-04-18 04:28:00,1.32795,1.32798,1.32782,1.3278400000000001,418,1,0
2025-04-18 04:29:00,1.3278400000000001,1.32803,1.3277999999999999,1.32798,394,0,0
2025-04-18 04:30:00,1.32799,1.32801,1.32791,1.32798,440,2,0
2025-04-18 04:31:00,1.32799,1.32799,1.32772,1.3277999999999999,408,3,0
2025-04-18 04:32:00,1.32779,1.3278699999999999,1.3277700000000001,1.3277999999999999,410,4,0
2025-04-18 04:33:00,1.32782,1.32786,1.32769,1.32773,473,0,0
2025-04-18 04:34:00,1.32772,1.3278400000000001,1.32771,1.32776,424,3,0
2025-04-18 04:35:00,1.3277700000000001,1.32781,1.32766,1.32775,420,1,0
2025-04-18 04:36:00,1.32772,1.32776,1.32758,1.32762,436,0,0
2025-04-18 04:37:00,1.32763,1.32769,1.32757,1.32763,479,1,0
2025-04-18 04:38:00,1.32764,1.32769,1.32749,1.32755,434,0,0
2025-04-18 04:39:00,1.32751,1.32762,1.32745,1.32749,445,0,0
2025-04-18 04:40:00,1.32747,1.32758,1.32745,1.32747,395,0,0
2025-04-18 04:41:00,1.32749,1.32757,1.32744,1.32752,400,0,0
2025-04-18 04:42:00,1.3275000000000001,1.32761,1.32745,1.32752,396,3,0
2025-04-18 04:43:00,1.3275299999999999,1.32766,1.32745,1.32761,418,0,0
2025-04-18 04:44:00,1.32762,1.32767,1.32754,1.32759,395,2,0
2025-04-18 04:45:00,1.32758,1.32761,1.32747,1.3275299999999999,423,0,0
2025-04-18 04:46:00,1.3275299999999999,1.32756,1.32745,1.32747,444,0,0
2025-04-18 04:47:00,1.32748,1.3275299999999999,1.3274,1.32744,439,0,0
2025-04-18 04:48:00,1.32743,1.32754,1.32742,1.3274599999999999,312,0,0
2025-04-18 04:49:00,1.32745,1.32761,1.32742,1.32745,364,0,0
2025-04-18 04:50:00,1.32747,1.3275000000000001,1.32744,1.32747,311,3,0
2025-04-18 04:51:00,1.32748,1.32751,1.32741,1.32747,346,2,0
2025-04-18 04:52:00,1.32748,1.32749,1.32725,1.32733,427,0,0
2025-04-18 04:53:00,1.32735,1.3274,1.3272,1.3272300000000001,438,0,0
2025-04-18 04:54:00,1.32725,1.32734,1.3272300000000001,1.32727,421,2,0
2025-04-18 04:55:00,1.3272599999999999,1.32732,1.3272300000000001,1.32725,424,0,0
2025-04-18 04:56:00,1.32729,1.32742,1.32722,1.32729,441,1,0
2025-04-18 04:57:00,1.3273,1.32734,1.32707,1.3271,362,2,0
2025-04-18 04:58:00,1.32711,1.32717,1.32699,1.32706,277,0,0
2025-04-18 04:59:00,1.32705,1.32708,1.32698,1.32702,378,0,0
2025-04-18 05:00:00,1.32701,1.32715,1.32695,1.32711,428,3,0
2025-04-18 05:01:00,1.32713,1.3271899999999999,1.32703,1.32707,434,2,0
2025-04-18 05:02:00,1.32706,1.3271899999999999,1.32702,1.32717,419,2,0
2025-04-18 05:03:00,1.32718,1.32724,1.32714,1.3272,436,2,0
2025-04-18 05:04:00,1.32717,1.32724,1.32714,1.32718,417,3,0
2025-04-18 05:05:00,1.3271899999999999,1.32728,1.32714,1.32721,409,0,0
2025-04-18 05:06:00,1.32724,1.32732,1.3272,1.32729,427,0,0
2025-04-18 05:07:00,1.3273,1.32734,1.32722,1.32728,430,0,0
2025-04-18 05:08:00,1.32729,1.32735,1.32717,1.32722,406,0,0
2025-04-18 05:09:00,1.32725,1.32734,1.32722,1.32728,365,0,0
2025-04-18 05:10:00,1.32729,1.32735,1.32713,1.3272300000000001,412,0,0
2025-04-18 05:11:00,1.32717,1.32724,1.32714,1.32722,373,2,0
2025-04-18 05:12:00,1.32721,1.32724,1.32718,1.32722,311,3,0
2025-04-18 05:13:00,1.32721,1.3272599999999999,1.3272,1.3272300000000001,360,1,0
2025-04-18 05:14:00,1.32724,1.32728,1.32717,1.3272,385,0,0
2025-04-18 05:15:00,1.32718,1.3272300000000001,1.32715,1.3272,388,0,0
2025-04-18 05:16:00,1.3271899999999999,1.32721,1.32712,1.3271899999999999,386,2,0
2025-04-18 05:17:00,1.32721,1.32724,1.32718,1.32722,345,3,0
2025-04-18 05:18:00,1.32721,1.3272300000000001,1.32715,1.3272,333,3,0
2025-04-18 05:19:00,1.3271899999999999,1.32722,1.3271,1.32713,342,2,0
2025-04-18 05:20:00,1.32712,1.32718,1.32709,1.32714,324,4,0
2025-04-18 05:21:00,1.32717,1.32718,1.32711,1.32717,368,4,0
2025-04-18 05:22:00,1.3271600000000001,1.32725,1.32713,1.3271899999999999,347,4,0
2025-04-18 05:23:00,1.32718,1.3272599999999999,1.32715,1.3272300000000001,379,4,0
2025-04-18 05:24:00,1.32722,1.3272599999999999,1.32701,1.3271899999999999,368,0,0
2025-04-18 05:25:00,1.3271899999999999,1.32725,1.32717,1.32724,283,0,0
2025-04-18 05:26:00,1.32724,1.32728,1.3271899999999999,1.3272599999999999,353,3,0
2025-04-18 05:27:00,1.3272599999999999,1.3273,1.32721,1.3272599999999999,385,2,0
2025-04-18 05:28:00,1.32722,1.32735,1.32722,1.32733,287,2,0
2025-04-18 05:29:00,1.32733,1.32743,1.32732,1.3274,315,0,0
2025-04-18 05:30:00,1.32738,1.32739,1.32729,1.32734,366,0,0
2025-04-18 05:31:00,1.32733,1.32739,1.32732,1.32736,292,0,0
2025-04-18 05:32:00,1.32736,1.32741,1.32732,1.32733,330,0,0
2025-04-18 05:33:00,1.32736,1.32742,1.32731,1.32739,323,1,0
2025-04-18 05:34:00,1.32739,1.32741,1.32729,1.32734,354,1,0
2025-04-18 05:35:00,1.32733,1.32736,1.3272599999999999,1.32734,367,0,0
2025-04-18 05:36:00,1.32733,1.32736,1.32728,1.32732,368,2,0
2025-04-18 05:37:00,1.32733,1.32737,1.3273,1.32735,383,2,0
2025-04-18 05:38:00,1.32736,1.3274,1.32733,1.32736,282,1,0
2025-04-18 05:39:00,1.32739,1.32741,1.32734,1.32738,321,0,0
2025-04-18 05:40:00,1.32739,1.32745,1.32727,1.32731,350,0,0
2025-04-18 05:41:00,1.32734,1.32743,1.3273,1.32735,330,2,0
2025-04-18 05:42:00,1.32734,1.32743,1.32731,1.32738,356,0,0
2025-04-18 05:43:00,1.32741,1.32755,1.32734,1.32738,391,0,0
2025-04-18 05:44:00,1.32737,1.32742,1.32732,1.32738,379,3,0
2025-04-18 05:45:00,1.32738,1.32739,1.32722,1.32727,370,3,0
2025-04-18 05:46:00,1.3272599999999999,1.32731,1.32721,1.3272599999999999,299,3,0
2025-04-18 05:47:00,1.32725,1.3273,1.3272,1.32725,400,2,0
2025-04-18 05:48:00,1.32724,1.32731,1.3272,1.32728,388,2,0
2025-04-18 05:49:00,1.3272599999999999,1.32732,1.3266499999999999,1.32672,300,3,0
2025-04-18 05:50:00,1.32673,1.32705,1.32671,1.32699,400,0,0
2025-04-18 05:51:00,1.32696,1.327,1.32676,1.32694,332,0,0
2025-04-18 05:52:00,1.32697,1.32704,1.32691,1.327,389,4,0
2025-04-18 05:53:00,1.32701,1.32703,1.32686,1.32688,348,3,0
2025-04-18 05:54:00,1.3268900000000001,1.3269,1.32678,1.32681,343,3,0
2025-04-18 05:55:00,1.32683,1.3269199999999999,1.32677,1.32691,399,3,0
2025-04-18 05:56:00,1.32691,1.32712,1.3269,1.327,366,0,0
2025-04-18 05:57:00,1.32702,1.32732,1.32697,1.32728,338,0,0
2025-04-18 05:58:00,1.32728,1.32736,1.3271899999999999,1.32722,294,0,0
2025-04-18 05:59:00,1.3272300000000001,1.32727,1.3271899999999999,1.32724,237,3,0
2025-04-18 06:00:00,1.32724,1.32754,1.3272300000000001,1.32748,256,2,0
2025-04-18 06:01:00,1.32749,1.32756,1.32741,1.32749,310,4,0
2025-04-18 06:02:00,1.32747,1.32755,1.32741,1.3275000000000001,370,4,0
2025-04-18 06:03:00,1.32751,1.32757,1.32748,1.32754,323,3,0
2025-04-18 06:04:00,1.32755,1.32759,1.3274599999999999,1.32754,349,2,0
2025-04-18 06:05:00,1.32755,1.32757,1.32749,1.32752,355,0,0
2025-04-18 06:06:00,1.32754,1.32756,1.32737,1.32743,344,0,0
2025-04-18 06:07:00,1.32744,1.3274599999999999,1.32739,1.3274599999999999,275,0,0
2025-04-18 06:08:00,1.32744,1.32748,1.32728,1.32732,301,0,0
2025-04-18 06:09:00,1.32728,1.32738,1.32724,1.32736,436,0,0
2025-04-18 06:10:00,1.32737,1.32739,1.32708,1.3271,347,0,0
2025-04-18 06:11:00,1.32711,1.32712,1.32703,1.32706,355,3,0
2025-04-18 06:12:00,1.32705,1.3271,1.32683,1.32684,363,2,0
2025-04-18 06:13:00,1.32687,1.32691,1.32672,1.32675,301,0,0
2025-04-18 06:14:00,1.32676,1.32683,1.32669,1.32675,308,1,0
2025-04-18 06:15:00,1.32675,1.32684,1.32672,1.32673,415,0,0
2025-04-18 06:16:00,1.32675,1.32678,1.32667,1.32672,233,0,0
2025-04-18 06:17:00,1.32672,1.32672,1.32649,1.3265500000000001,444,5,0
2025-04-18 06:18:00,1.32656,1.32668,1.32648,1.3265500000000001,432,6,0
2025-04-18 06:19:00,1.32649,1.3266,1.32647,1.32649,403,6,0
2025-04-18 06:20:00,1.3265,1.32659,1.32645,1.32651,384,1,0
2025-04-18 06:21:00,1.3265,1.32657,1.32646,1.32648,401,0,0
2025-04-18 06:22:00,1.3265,1.32673,1.32646,1.32669,444,0,0
2025-04-18 06:23:00,1.32669,1.32672,1.3266,1.32664,448,4,0
2025-04-18 06:24:00,1.3266200000000001,1.32668,1.32652,1.32659,479,3,0
2025-04-18 06:25:00,1.3266,1.32666,1.3265500000000001,1.32661,430,2,0
2025-04-18 06:26:00,1.32664,1.32667,1.32657,1.3266200000000001,450,1,0
2025-04-18 06:27:00,1.32663,1.32668,1.32654,1.32657,450,0,0
2025-04-18 06:28:00,1.3266,1.32668,1.32654,1.3266499999999999,470,3,0
2025-04-18 06:29:00,1.32663,1.3267,1.3266,1.32668,380,1,0
2025-04-18 06:30:00,1.32666,1.32671,1.3265500000000001,1.3266499999999999,427,2,0
2025-04-18 06:31:00,1.32666,1.32674,1.32664,1.32667,241,5,0
2025-04-18 06:32:00,1.32669,1.32672,1.32648,1.32661,311,4,0
2025-04-18 06:33:00,1.3266,1.3267,1.32657,1.3266200000000001,343,4,0
2025-04-18 06:34:00,1.3266200000000001,1.32669,1.32657,1.3265799999999999,261,3,0
2025-04-18 06:35:00,1.3266,1.32675,1.32656,1.32672,268,3,0
2025-04-18 06:36:00,1.32673,1.3268,1.3266499999999999,1.32668,319,2,0
2025-04-18 06:37:00,1.32668,1.32679,1.32661,1.3266499999999999,276,3,0
2025-04-18 06:38:00,1.32664,1.32672,1.3266,1.32669,229,3,0
