time,open,high,low,close,tick_volume,spread,real_volume,RSI,MACD,MACD_signal,MA,MFI
2025-04-18 01:36:00,1.32624,1.3263,1.32614,1.32626,115,76,0,46.31040455009241,-6.471715570754988e-05,-2.7483909215747695e-05,1.326311,42.28699409380131
2025-04-18 01:37:00,1.32618,1.3263,1.32616,1.32628,76,82,0,46.95069406177491,-6.388323455386313e-05,-3.476377428337078e-05,1.326288,48.2209988346814
2025-04-18 01:38:00,1.3263,1.3263,1.3263,1.3263,1,100,0,47.62337397346181,-6.0906421860185134e-05,-3.999230379873365e-05,1.326258,43.849596012349465
2025-04-18 01:40:00,1.32613,1.32619,1.3261,1.32618,10,91,0,44.016889741030326,-6.745272049779594e-05,-4.548438713854611e-05,1.3262519999999998,41.15548222391223
2025-04-18 01:41:00,1.32619,1.3262,1.3261,1.32616,37,88,0,43.426616221198806,-7.340833657587531e-05,-5.106917702601195e-05,1.326218,42.027009901382996
2025-04-18 01:42:00,1.32616,1.32622,1.32612,1.32614,23,84,0,42.80838985144293,-7.883329690394625e-05,-5.662200100159881e-05,1.326206,45.41358480578989
2025-04-18 01:43:00,1.32614,1.32621,1.32606,1.32616,32,90,0,43.67196633827404,-8.05897952018686e-05,-6.141555984165277e-05,1.3262209999999999,42.085649970541226
2025-04-18 01:44:00,1.32618,1.32618,1.32618,1.32618,1,100,0,44.573272635547234,-7.94521252622804e-05,-6.50228729257783e-05,1.3262170000000002,45.41740544100232
2025-04-18 02:00:00,1.32621,1.32626,1.32611,1.32622,17,66,0,46.41984552428946,-7.446446789893812e-05,-6.691119192041027e-05,1.326212,40.30084626918935
2025-04-18 02:01:00,1.32622,1.32624,1.32599,1.32611,92,71,0,42.25112419486441,-7.848308998870124e-05,-6.922557153406846e-05,1.326199,46.040539329450425
2025-04-18 02:02:00,1.32612,1.32635,1.32602,1.3261,95,42,0,41.88288689220544,-8.153490968876298e-05,-7.168743916500736e-05,1.326183,62.20473163182809
2025-04-18 02:03:00,1.3261,1.32631,1.32594,1.32596,114,64,0,37.01856990854176,-9.416485492752535e-05,-7.618292231751096e-05,1.3261509999999999,46.41248643934055
2025-04-18 02:04:00,1.326,1.32616,1.32594,1.32616,56,59,0,46.566057846645215,-8.703259145437237e-05,-7.835285614488324e-05,1.326137,47.00238305889869
2025-04-18 02:05:00,1.32616,1.32678,1.32615,1.32628,22,21,0,51.333072261815204,-7.08801617650412e-05,-7.685831726891484e-05,1.326147,58.75716532063422
2025-04-18 02:06:00,1.32628,1.32642,1.32614,1.32623,23,71,0,49.357224755321084,-6.140597711667972e-05,-7.376784923846781e-05,1.326154,48.58229996620573
2025-04-18 02:07:00,1.32623,1.32628,1.32621,1.32623,16,83,0,49.357224755321084,-5.328339966137463e-05,-6.967095932304917e-05,1.326163,39.88948030455536
2025-04-18 02:08:00,1.32623,1.32636,1.32622,1.32628,42,75,0,51.52131975203497,-4.232373470736128e-05,-6.420151439991159e-05,1.326175,44.139103640537655
2025-04-18 02:09:00,1.32628,1.32642,1.32626,1.32628,27,75,0,51.52131975203497,-3.3254780857916444e-05,-5.801216769151256e-05,1.3261850000000002,47.40512916489439
2025-04-18 02:10:00,1.32628,1.32635,1.32622,1.32624,36,81,0,49.55651702242184,-2.8961386464798622e-05,-5.220201144616977e-05,1.3261870000000004,47.48441529439132
2025-04-18 02:11:00,1.32624,1.32633,1.32624,1.3263,24,84,0,52.483704194830516,-2.048124685227748e-05,-4.5857858527391314e-05,1.3262060000000004,47.572587286952114
2025-04-18 02:12:00,1.32633,1.32641,1.32628,1.32628,23,82,0,51.41272875590298,-1.519929989823865e-05,-3.972614680156078e-05,1.3262240000000003,52.21245743048895
2025-04-18 02:13:00,1.32627,1.32631,1.32623,1.32627,24,81,0,50.85395696769083,-1.1685531772887003e-05,-3.411802379582603e-05,1.3262550000000004,50.083211821040564
2025-04-18 02:14:00,1.3263,1.32653,1.3263,1.32649,41,62,0,60.91754807335765,8.750446465199957e-06,-2.554432974362083e-05,1.3262880000000004,51.97041892695516
2025-04-18 02:15:00,1.32651,1.3266,1.32637,1.32646,65,60,0,59.139174717569475,2.2268657945634374e-05,-1.598173220576979e-05,1.3263060000000002,64.96925654346792
2025-04-18 02:16:00,1.32646,1.32665,1.32618,1.32625,71,16,0,48.47190371547805,1.585393864433904e-05,-9.614598035748022e-06,1.3263080000000003,51.37204985182653
2025-04-18 02:17:00,1.32626,1.32629,1.32614,1.32617,34,78,0,45.13211401521577,4.265723366758678e-06,-6.838533755246681e-06,1.326302,59.52452772250221
2025-04-18 02:18:00,1.32617,1.32618,1.32607,1.3261,20,78,0,42.38049795371325,-1.044602049304899e-05,-7.560031102807143e-06,1.326284,52.1388152391134
2025-04-18 02:19:00,1.3261,1.32612,1.32609,1.32611,9,81,0,42.915929232795335,-2.1055551773674352e-05,-1.0259135236980585e-05,1.326267,48.793352708314686
2025-04-18 02:20:00,1.32611,1.32614,1.32605,1.32612,18,82,0,43.48152913324937,-2.8330192500369833e-05,-1.3873346689658434e-05,1.326255,49.33571548759645
2025-04-18 02:21:00,1.32612,1.32614,1.32607,1.32613,33,88,0,44.07823450269896,-3.2909125348812296e-05,-1.7680502421489205e-05,1.326238,54.605557118818346
2025-04-18 02:22:00,1.32612,1.32614,1.32607,1.3261,20,86,0,42.62433917905843,-3.8514737975337e-05,-2.1847349532258764e-05,1.32622,47.8673405110166
2025-04-18 02:23:00,1.3261,1.32615,1.32608,1.32608,18,87,0,41.638297357616096,-4.4063126922289086e-05,-2.629050501026483e-05,1.3262009999999997,42.66295761358888
2025-04-18 02:24:00,1.32608,1.32615,1.32607,1.32612,27,87,0,44.4081914152399,-4.471712821230156e-05,-2.9975829650672175e-05,1.326164,49.88489725970191
2025-04-18 02:25:00,1.32612,1.32614,1.32608,1.32611,27,88,0,43.847906716355986,-4.551764628013544e-05,-3.3084192976564826e-05,1.326129,43.95578316908914
2025-04-18 02:26:00,1.32611,1.32612,1.32605,1.32608,17,88,0,42.13059471982485,-4.801927557807062e-05,-3.607120949686598e-05,1.3261119999999997,39.153342230922014
2025-04-18 02:27:00,1.32608,1.32612,1.32606,1.32609,26,89,0,42.93291807259927,-4.863429254298168e-05,-3.858382610608912e-05,1.326104,45.072421650425774
2025-04-18 02:28:00,1.32608,1.32628,1.32608,1.32626,77,72,0,54.48560051613375,-3.500065292794119e-05,-3.786719147045953e-05,1.32612,49.351590483298956
2025-04-18 02:29:00,1.32628,1.32633,1.32613,1.32617,68,69,0,48.84767494455771,-3.109964578884572e-05,-3.651368233413677e-05,1.326126,49.676937422505134
2025-04-18 02:30:00,1.32615,1.32624,1.32614,1.32617,44,50,0,48.84767494455772,-2.768888924631341e-05,-3.47487237165721e-05,1.3261309999999997,52.740353742496005
2025-04-18 02:31:00,1.32618,1.32626,1.32612,1.32622,92,79,0,52.04487274726689,-2.071249720603241e-05,-3.194147841446416e-05,1.3261399999999999,65.12189725589158
2025-04-18 02:32:00,1.32621,1.32626,1.32614,1.32621,76,79,0,51.3535367587752,-1.580834392989061e-05,-2.8714851517549448e-05,1.3261509999999999,72.28348393956226
2025-04-18 02:33:00,1.32622,1.32678,1.32616,1.32671,91,16,0,71.63906840892567,2.810013335396988e-05,-1.7351854543245583e-05,1.3262139999999998,77.28871861054421
2025-04-18 02:34:00,1.32671,1.32671,1.32668,1.32669,70,13,0,70.37492100166438,6.0585690959902294e-05,-1.7643454426160086e-06,1.3262709999999998,81.63465104767776
2025-04-18 02:35:00,1.32669,1.32674,1.32669,1.32671,79,3,0,70.92740071331633,8.694234502759635e-05,1.597699265142646e-05,1.326331,82.78946672411377
2025-04-18 02:36:00,1.3267,1.32672,1.32669,1.32671,14,17,0,70.92740071331633,0.00010660134926832043,3.410186397480526e-05,1.326394,83.47282764202062
2025-04-18 02:37:00,1.32672,1.32677,1.32669,1.32677,9,13,0,72.69884868235368,0.00012557519761347002,5.239653070253821e-05,1.3264619999999998,85.77549966889785
2025-04-18 02:38:00,1.32677,1.32678,1.32674,1.32677,19,19,0,72.69884868235367,0.00013900969192803814,6.97191629476382e-05,1.3265129999999998,85.61521584711689
2025-04-18 02:39:00,1.32677,1.32678,1.32676,1.32676,6,19,0,71.85258625478195,0.00014715341605575638,8.520601356926184e-05,1.326572,89.09989733288917
2025-04-18 02:40:00,1.32675,1.32677,1.32673,1.32675,16,17,0,70.96298763318651,0.00015105914389312858,9.837663963403519e-05,1.3266300000000002,89.22851724499688
2025-04-18 02:41:00,1.32676,1.32677,1.32672,1.32676,21,18,0,71.34505153944815,0.00015319543614311648,0.00010934039893585144,1.3266840000000002,86.06980128646374
2025-04-18 02:42:00,1.32676,1.32676,1.32675,1.32676,5,21,0,71.34505153944815,0.00015312335245121211,0.00011809698963892357,1.3267390000000003,84.42593791757258
2025-04-18 02:43:00,1.32675,1.32678,1.32673,1.32678,31,19,0,72.19369776396867,0.0001529173227501346,0.00012506105626116577,1.3267460000000002,83.42085591554451
2025-04-18 02:44:00,1.32675,1.32677,1.32674,1.32674,10,19,0,67.86471590162631,0.0001478223727251482,0.00012961331955396225,1.3267510000000002,88.6809775491651
2025-04-18 02:45:00,1.32674,1.32679,1.32674,1.32678,36,21,0,69.81400670512494,0.00014533690050932968,0.00013275803574503575,1.326758,87.36939901703803
2025-04-18 02:46:00,1.32677,1.32679,1.32676,1.32678,28,21,0,69.81400670512494,0.00014173333224309914,0.00013455309504464843,1.326765,85.97654649088935
2025-04-18 02:47:00,1.32678,1.32679,1.32674,1.32678,19,24,0,69.81400670512494,0.00013729482910296298,0.00013510144185631135,1.326766,77.9612561072652
2025-04-18 02:48:00,1.32678,1.32678,1.32673,1.32675,29,20,0,66.0603817096239,0.00012985959354749887,0.00013405307219454887,1.326764,66.14903377867908
2025-04-18 02:49:00,1.32675,1.32677,1.32668,1.32674,52,20,0,64.80951645603649,0.0001217566643398893,0.00013159379062361695,1.326762,45.4241723005851
2025-04-18 02:50:00,1.32674,1.32677,1.32674,1.32675,45,5,0,65.51277082118875,0.00011481839599380983,0.00012823871169765554,1.326762,54.908292665423154
2025-04-18 02:51:00,1.32678,1.32678,1.32673,1.32675,44,4,0,65.51277082118875,0.00010807395901624162,0.00012420576116137276,1.326761,53.62809853761159
2025-04-18 02:52:00,1.32675,1.32678,1.32674,1.32677,34,4,0,67.04056994849543,0.00010315368549806969,0.00011999534602871215,1.326762,55.72322585607456
2025-04-18 02:53:00,1.32677,1.32677,1.32674,1.32676,8,2,0,65.47863739859935,9.732550897512127e-05,0.00011546137861799397,1.3267600000000002,53.59313960682335
2025-04-18 02:54:00,1.32676,1.32678,1.32674,1.32677,40,1,0,66.32359512818412,9.244787199591542e-05,0.00011085867729357827,1.3267630000000001,61.173499361150775
2025-04-18 02:55:00,1.32676,1.32678,1.32676,1.32677,27,4,0,66.32359512818412,8.757282453930593e-05,0.0001062015067427238,1.326762,67.5827299320446
2025-04-18 02:56:00,1.32677,1.32678,1.32674,1.32676,48,4,0,64.49284957966141,8.195764120966231e-05,0.0001013527336361115,1.3267600000000002,59.2140311433591
2025-04-18 02:57:00,1.32676,1.32678,1.32673,1.32676,58,1,0,64.49284957966141,7.662429083787892e-05,9.640704507646498e-05,1.3267580000000003,48.38734855471017
2025-04-18 02:58:00,1.32675,1.32678,1.32672,1.32675,30,1,0,62.49227105794013,7.077480788764134e-05,9.128059763870025e-05,1.3267580000000003,46.255759682664056
2025-04-18 02:59:00,1.32675,1.32679,1.32675,1.32678,31,2,0,65.90885118228866,6.777849152594939e-05,8.658017641615008e-05,1.326762,45.657275303512954
2025-04-18 03:00:00,1.32678,1.32691,1.32678,1.32688,36,5,0,74.30941249545998,7.263575373239739e-05,8.379129187939954e-05,1.326775,46.608837157047525
2025-04-18 03:01:00,1.32688,1.32696,1.32685,1.32695,78,0,0,78.33405280906882,8.119758875202443e-05,8.327255125392452e-05,1.326795,56.39659274406041
2025-04-18 03:02:00,1.32695,1.3271,1.32692,1.32696,29,0,0,78.84394042234908,8.777797130288256e-05,8.417363526371612e-05,1.326814,62.01698815842621
2025-04-18 03:03:00,1.32696,1.32699,1.32694,1.32699,8,0,0,80.33883948131843,9.432638530948445e-05,8.620418527286979e-05,1.3268369999999998,67.79768275427244
2025-04-18 03:04:00,1.32698,1.32708,1.32698,1.32707,39,0,0,83.65550711850055,0.00010476373092349611,8.991609440299505e-05,1.326867,67.38367583829145
2025-04-18 03:05:00,1.32706,1.3272,1.32705,1.32715,35,0,0,86.16828215428707,0.00011812901616625737,9.555867875564751e-05,1.326905,69.6627346558723
2025-04-18 03:06:00,1.32719,1.32721,1.32715,1.32721,11,0,0,87.69609787017117,0.0001320405186651108,0.00010285504673754017,1.32695,68.20333589671418
2025-04-18 03:07:00,1.3272,1.32721,1.32719,1.3272,27,0,0,85.99126187249581,0.00014063738793135272,0.00011041151497630267,1.326994,71.02884998819829
2025-04-18 03:08:00,1.32721,1.32735,1.32712,1.32735,89,0,0,89.33914516313,0.0001577359335054318,0.0001198763986821285,1.327054,73.6302480514981
2025-04-18 03:09:00,1.32735,1.32749,1.32733,1.32735,106,0,0,89.33914516313,0.00016933466939961228,0.00012976805282562527,1.327111,76.96478578451759
2025-04-18 03:10:00,1.32735,1.3275,1.32733,1.32748,102,0,0,91.40399859835688,0.00018686262863987224,0.00014118696798847465,1.327171,85.86529508045692
2025-04-18 03:11:00,1.32747,1.32765,1.32739,1.32756,88,0,0,92.38186032802311,0.00020484763797457006,0.00015391910198569374,1.327232,94.64198212505066
2025-04-18 03:12:00,1.32755,1.32764,1.32738,1.32763,111,0,0,93.11942244587527,0.00022218805682117093,0.00016757289295278919,1.327299,98.98756802457747
2025-04-18 03:13:00,1.32762,1.32782,1.32761,1.32776,99,0,0,94.23560105993205,0.00024361216780577344,0.00018278074792338605,1.327376,99.06785727404535
2025-04-18 03:14:00,1.32778,1.32782,1.32772,1.32776,102,0,0,94.23560105993205,0.00025762123290395955,0.00019774884491950074,1.327445,99.13448184638933
2025-04-18 03:15:00,1.32777,1.32778,1.32774,1.32777,70,0,0,94.31783454437422,0.0002664588624492481,0.00021149084842545023,1.327507,91.48338938654778
2025-04-18 03:16:00,1.32778,1.32787,1.3277,1.32785,47,0,0,94.93976269831677,0.000276728129329884,0.000224538304606337,1.3275709999999998,91.64772011850974
2025-04-18 03:17:00,1.32786,1.32789,1.32786,1.32789,41,0,0,95.2213948151014,0.0002848111375204354,0.00023659287118915666,1.32764,92.75982998147468
2025-04-18 03:18:00,1.32788,1.32789,1.32786,1.32789,36,0,0,95.2213948151014,0.0002878982677265718,0.0002468539504966397,1.327694,92.45567119043525
2025-04-18 03:19:00,1.32789,1.32797,1.32784,1.32787,37,0,0,92.24431633642838,0.00028544062594826336,0.00025457128558696444,1.327746,92.47206195886729
2025-04-18 03:20:00,1.32784,1.32787,1.32774,1.32782,81,0,0,85.08253803385344,0.00027627363451543374,0.0002589117553726583,1.3277800000000002,84.89785924373894
2025-04-18 03:21:00,1.32782,1.32784,1.32779,1.32784,102,0,0,85.5653006950073,0.0002675385428285715,0.00026063711286384097,1.3278080000000003,85.95182740075006
2025-04-18 03:22:00,1.32783,1.32784,1.32773,1.32778,122,0,0,77.46586019773642,0.000252859612956291,0.00025908161288233097,1.3278230000000004,75.35898339079927
2025-04-18 03:23:00,1.32778,1.32782,1.32773,1.32781,117,0,0,78.55871588727639,0.000240870598236409,0.00025543940995314656,1.3278280000000005,75.60191998502646
2025-04-18 03:24:00,1.32777,1.32785,1.32771,1.32784,98,0,0,79.62297480757039,0.00023112569384631243,0.0002505766667317797,1.3278360000000005,75.51500060255755
2025-04-18 03:25:00,1.32785,1.32793,1.3278,1.32792,38,0,0,82.16522125431493,0.00022723865258522657,0.0002459090639024691,1.3278510000000006,74.36590620794216
2025-04-18 03:26:00,1.32792,1.32792,1.3278,1.32785,21,0,0,73.52179903063023,0.0002160195900291484,0.00023993116912780495,1.3278510000000006,69.8463105028192
2025-04-18 03:27:00,1.32785,1.32785,1.32781,1.32783,14,0,0,71.21666608785347,0.00020317252289814292,0.00023257943988187253,1.3278450000000006,65.3936025970309
2025-04-18 03:28:00,1.32783,1.32786,1.32782,1.32783,7,0,0,71.21666608785347,0.0001907918005259468,0.00022422191201068738,1.3278390000000007,61.25840249862707
2025-04-18 03:29:00,1.32783,1.32818,1.32783,1.32815,38,0,0,81.80336073518662,0.0002044446043594217,0.00022026645048043425,1.3278670000000006,68.80795717807432
2025-04-18 03:30:00,1.32818,1.32828,1.32817,1.32825,49,0,0,83.80766428427613,0.00022078860047547444,0.0002203708804794423,1.3279100000000006,68.89014399478759
2025-04-18 03:31:00,1.32825,1.32828,1.32814,1.32823,27,0,0,81.86549150677399,0.00022948217463514275,0.0002221931393105824,1.3279490000000007,64.71432420479117
2025-04-18 03:32:00,1.32823,1.32827,1.32804,1.32809,35,0,0,69.69069658822575,0.000222510106815621,0.00022225653281159012,1.3279800000000006,61.83209051681586
2025-04-18 03:33:00,1.32816,1.32824,1.32787,1.3279,78,0,0,57.24760373024592,0.00019935523764869068,0.00021767627377901024,1.3279890000000005,54.29214878664544
2025-04-18 03:34:00,1.3279,1.32799,1.32786,1.32793,86,24,0,58.50733301147842,0.00018133526621966212,0.0002104080722671406,1.3279980000000005,53.96540325484966
2025-04-18 03:35:00,1.32792,1.32817,1.32782,1.32814,135,1,0,66.04878266994336,0.00018190269297790884,0.00020470699640929424,1.3280200000000004,55.722682010387814
2025-04-18 03:36:00,1.32815,1.32823,1.32809,1.32817,207,0,0,66.97230705574887,0.00018266745533312978,0.00020029908819406135,1.3280520000000005,72.52643364547023
2025-04-18 03:37:00,1.3282,1.32823,1.32795,1.32804,124,0,0,59.42843843226431,0.00017081457734535732,0.00019440218602432055,1.3280730000000003,59.770615076254984
2025-04-18 03:38:00,1.32805,1.32807,1.32797,1.32798,95,2,0,56.277594005575615,0.00015479520482131193,0.00018648078978371883,1.3280880000000004,49.68707729228857
2025-04-18 03:39:00,1.32798,1.32805,1.32789,1.32802,115,2,0,57.8808599283236,0.00014367124965497524,0.0001779188817579701,1.3280750000000003,42.291005869673306
2025-04-18 03:40:00,1.32804,1.32811,1.32794,1.32804,497,0,0,58.696397786508484,0.00013491406256260774,0.00016931791791889762,1.3280540000000003,61.91203645778196
2025-04-18 03:41:00,1.32806,1.3281,1.32791,1.32806,460,0,0,59.54007132281276,0.00012811097794540593,0.0001610765299241993,1.3280370000000004,47.77357336767105
2025-04-18 03:42:00,1.32806,1.32814,1.32795,1.328,424,0,0,55.85413549740114,0.00011653464694383331,0.0001521681533281261,1.3280280000000002,56.96270605334001
2025-04-18 03:43:00,1.32799,1.32821,1.32793,1.32818,462,0,0,63.21198233865834,0.0001204958161371561,0.0001458336858899321,1.3280560000000003,63.49405873301037
2025-04-18 03:44:00,1.32812,1.32821,1.32808,1.32813,472,0,0,60.20997765086887,0.0001182375205917019,0.00014031445283028604,1.3280760000000003,68.29442259913252
2025-04-18 03:45:00,1.32812,1.32821,1.32805,1.32817,481,0,0,61.77400874344933,0.00011831164777875713,0.00013591389181998026,1.3280790000000002,72.95128318196056
2025-04-18 03:46:00,1.32819,1.32821,1.32809,1.32812,434,0,0,58.669599150561545,0.00011303283975983014,0.00013133768140795023,1.3280740000000004,65.79922131398838
2025-04-18 03:47:00,1.32814,1.32821,1.32805,1.32813,418,0,0,59.112169160979434,0.00010840661877908886,0.00012675146888217796,1.3280830000000003,60.72598645551439
2025-04-18 03:48:00,1.32814,1.32827,1.32812,1.32827,435,0,0,64.79572902421671,0.00011471477477664749,0.00012434413006107186,1.3281120000000004,65.41341525193613
2025-04-18 03:49:00,1.32825,1.32829,1.32815,1.32824,429,0,0,62.78182753331091,0.00011595660896546178,0.00012266662584194983,1.3281340000000004,67.42607468456362
2025-04-18 03:50:00,1.32824,1.32829,1.32816,1.32826,410,3,0,63.59420119013092,0.00011720355473765487,0.00012157401162109083,1.3281560000000003,68.6843423929538
2025-04-18 03:51:00,1.32824,1.32826,1.32815,1.3282,391,4,0,59.405013444358666,0.00011205852872175903,0.00011967091504122447,1.3281700000000005,65.36357564161717
2025-04-18 03:52:00,1.32815,1.32824,1.32811,1.32819,472,2,0,58.710846256732054,0.00010595278436476008,0.0001169272889059316,1.3281890000000005,61.18667196762585
2025-04-18 03:53:00,1.32817,1.32824,1.32807,1.32818,419,2,0,57.98119915910156,9.916392158526577e-05,0.00011337461544179842,1.3281890000000005,58.188279169152736
2025-04-18 03:54:00,1.3282,1.32823,1.32768,1.3277,437,0,0,35.30225322921903,5.442434052915779e-05,0.0001015845604592703,1.3281460000000005,50.66838721617722
2025-04-18 03:55:00,1.32771,1.32838,1.32761,1.32809,367,0,0,51.799041486221455,4.986285291508352e-05,9.124021895043294e-05,1.3281380000000005,57.51169783858809
2025-04-18 03:56:00,1.32808,1.32814,1.32797,1.32812,484,0,0,52.79611980974249,4.811396258586065e-05,8.261496767751848e-05,1.3281380000000005,57.92894920856979
2025-04-18 03:57:00,1.32806,1.32815,1.328,1.32809,451,0,0,51.6456064525648,4.38022797060178e-05,7.485243008321834e-05,1.3281340000000004,57.85302231615223
2025-04-18 03:58:00,1.32811,1.32812,1.32798,1.32812,410,1,0,52.75436263610461,4.231817169775276e-05,6.834557840612523e-05,1.3281190000000005,50.63003972505841
2025-04-18 03:59:00,1.32813,1.32816,1.32801,1.32812,337,0,0,52.75436263610461,4.0673150646375333e-05,6.281109285417524e-05,1.3281070000000006,49.42373397798262
2025-04-18 04:00:00,1.32811,1.32815,1.32796,1.3281,434,0,0,51.835385815780064,3.732536320577573e-05,5.771394692449534e-05,1.3280910000000006,49.423925790293815
2025-04-18 04:01:00,1.32812,1.32834,1.32801,1.32819,450,3,0,55.58489217655227,4.145657973286809e-05,5.446247348616989e-05,1.3280900000000004,56.75088364418765
2025-04-18 04:02:00,1.32817,1.32838,1.32817,1.32833,409,0,0,60.708906491101686,5.5388939351086464e-05,5.46477666591532e-05,1.3281040000000004,56.56044646718317
2025-04-18 04:03:00,1.32829,1.32835,1.32808,1.3281,455,0,0,50.418077156406106,4.732581438693373e-05,5.318337620470931e-05,1.3280960000000004,49.07258666209774
2025-04-18 04:04:00,1.32809,1.32815,1.328,1.32807,478,0,0,49.24549686257612,3.8076063325176435e-05,5.0161913628802735e-05,1.3281330000000005,41.67548477326231
2025-04-18 04:05:00,1.32805,1.32829,1.32805,1.32824,472,0,0,55.553682267905415,4.395644567467549e-05,4.892082003797729e-05,1.3281480000000006,48.88982107799649
2025-04-18 04:06:00,1.32823,1.32831,1.32815,1.3282,450,0,0,53.857502675401825,4.4871771496479695e-05,4.811101032967777e-05,1.3281560000000006,56.50233291296978
2025-04-18 04:07:00,1.3282,1.32825,1.32815,1.32823,426,0,0,54.96802158343384,4.74707102855465e-05,4.7982950320851514e-05,1.3281700000000005,56.43692440184908
2025-04-18 04:08:00,1.32823,1.32825,1.32811,1.32813,451,0,0,50.59672107359151,4.098873115720991e-05,4.6584106488123197e-05,1.3281710000000007,56.30594344427438
2025-04-18 04:09:00,1.32815,1.32817,1.32804,1.3281,449,0,0,49.329326960134914,3.3049987040456585e-05,4.3877282598589874e-05,1.3281690000000004,49.59461836617725
2025-04-18 04:10:00,1.32809,1.32819,1.32801,1.32807,460,0,0,48.03358362138271,2.4060372851630873e-05,3.991390064919807e-05,1.3281660000000006,41.89606268188796
2025-04-18 04:11:00,1.32807,1.32811,1.32798,1.32806,482,0,0,47.58489368715958,1.5945314751020234e-05,3.51201834695625e-05,1.3281530000000008,34.36788511930657
2025-04-18 04:12:00,1.32808,1.32816,1.32799,1.32807,483,0,0,48.10692365927376,1.0203371056727306e-05,3.0136820986995462e-05,1.3281270000000007,41.710541800852724
2025-04-18 04:13:00,1.32804,1.32813,1.32801,1.32808,457,0,0,48.65760426408354,6.386140287251152e-06,2.53866848470466e-05,1.3281250000000007,35.62122338720837
2025-04-18 04:14:00,1.3281,1.32811,1.32796,1.32805,440,0,0,47.044705692253316,9.294934986137093e-07,2.049524657736002e-05,1.3281230000000006,35.5876863526387
2025-04-18 04:15:00,1.32804,1.3281,1.32798,1.32803,439,2,0,45.95113711484352,-4.951691233268107e-06,1.5405859015234395e-05,1.3281020000000008,28.56380872785721
2025-04-18 04:16:00,1.32807,1.32807,1.32792,1.32796,412,0,0,42.24937674874588,-1.5087073103048354e-05,9.307272591577844e-06,1.3280780000000008,22.112957081814795
