time,open,high,low,close,tick_volume,spread,real_volume,RSI,MACD,MACD_signal,MA,MFI
2025-04-17 05:00:00,1.13655,1.13819,1.13651,1.13783,3199,0,0,54.40716131917947,0.0010735950441880249,0.0013370004491429406,1.138512,69.97247641337482
2025-04-17 06:00:00,1.13783,1.13809,1.1364,1.13643,2530,0,0,48.97263944293839,0.0008757731192516882,0.0012447549831646901,1.138404,62.91773650123581
2025-04-17 07:00:00,1.13643,1.13699,1.13604,1.13623,1982,0,0,48.2314617471726,0.0006948496952214889,0.0011347739255760498,1.138161,55.128481590704226
2025-04-17 08:00:00,1.13623,1.13713,1.13442,1.13524,3073,0,0,44.63071515455775,0.00046620769981076116,0.001001060680422992,1.137819,46.42445748062066
2025-04-17 09:00:00,1.13524,1.1371,1.13435,1.1359,5207,0,0,47.44747084450254,0.00033440889771041427,0.0008677303238804765,1.137421,46.67935907039387
2025-04-17 10:00:00,1.13589,1.1379,1.13531,1.13766,6446,0,0,54.146423350099205,0.0003677356607634241,0.000767731391257066,1.137216,59.102059722449965
2025-04-17 11:00:00,1.13767,1.13886,1.13684,1.13785,5192,0,0,54.81603535116966,0.00040481234793299237,0.0006951475825922513,1.1370040000000001,58.059586910572
2025-04-17 12:00:00,1.13785,1.13809,1.13702,1.13726,4240,0,0,52.263725089777516,0.000382182261265962,0.0006325545183269934,1.1367740000000002,48.68355920506037
2025-04-17 13:00:00,1.13726,1.13767,1.13575,1.13597,5856,0,0,47.09993547922172,0.0002571908000736922,0.0005574817746763331,1.1366920000000003,45.983502694429426
2025-04-17 14:00:00,1.13596,1.13701,1.13559,1.13566,4481,0,0,45.92563295064928,0.0001316027230704453,0.0004723059643551556,1.1366030000000003,41.69667502960697
2025-04-17 15:00:00,1.13565,1.13682,1.13354,1.13566,9687,0,0,45.92563295064927,3.170775991323538e-05,0.00038418632346677155,1.1363860000000003,34.29533392151083
2025-04-17 16:00:00,1.13565,1.13777,1.13513,1.13613,10016,0,0,48.19666335301813,-9.425989112132882e-06,0.0003054638609509907,1.1363560000000001,41.09447657950553
2025-04-17 17:00:00,1.13613,1.13857,1.13385,1.13493,8558,0,0,43.20718083212131,-0.00013727236240423935,0.00021691661627994466,1.1362260000000002,39.595047600178816
2025-04-17 18:00:00,1.13495,1.13765,1.13478,1.13633,6694,0,0,49.74388616855423,-0.00012419163079657736,0.00014869496686464027,1.1363350000000003,47.64589245791305
2025-04-17 19:00:00,1.13634,1.13711,1.134,1.13508,7211,0,0,44.787255170429916,-0.00021224300482702851,7.65073725263065e-05,1.1362530000000004,41.3507835563206
2025-04-17 20:00:00,1.13508,1.13539,1.13412,1.13512,4424,0,0,44.97619874578346,-0.0002756195171891296,6.081994583219275e-06,1.1359990000000004,40.411316779744126
2025-04-17 21:00:00,1.13511,1.13751,1.13432,1.13734,4694,0,0,54.31951704898914,-0.00014503849961311488,-2.414210425604756e-05,1.1359480000000004,44.60681376814052
2025-04-17 22:00:00,1.13735,1.13761,1.13686,1.13733,2944,0,0,54.274809529807186,-4.187629496410494e-05,-2.7688942397659038e-05,1.1359550000000005,48.11218259758901
2025-04-17 23:00:00,1.13732,1.13766,1.13608,1.13613,1666,0,0,49.05696345298763,-5.630047884341849e-05,-3.341124968681093e-05,1.1359710000000005,43.84644972708665
2025-04-18 00:00:00,1.13617,1.13686,1.13595,1.13676,474,16,0,51.68320725522495,-1.6703466454215388e-05,-3.006969304029182e-05,1.1360810000000006,38.81598460416035
2025-04-18 01:00:00,1.13676,1.13727,1.13654,1.1367,4259,0,0,51.41137261684199,9.723861958521596e-06,-2.2110982040529137e-05,1.1361850000000007,38.0526579163964
2025-04-18 02:00:00,1.13671,1.13737,1.13667,1.13724,1067,0,0,53.76817707028414,7.339514362691979e-05,-3.009756907039349e-06,1.1362960000000006,41.213870998441614
2025-04-18 03:00:00,1.13724,1.13859,1.13619,1.13748,4462,0,0,54.8171510046621,0.00014158893816906826,2.5909982108182172e-05,1.1365510000000005,48.349530753736985
2025-04-18 04:00:00,1.13747,1.13769,1.13682,1.13714,5996,0,0,52.98309186474719,0.00016628106850080648,5.398419938670703e-05,1.1366320000000008,47.330403909120186
2025-04-18 05:00:00,1.13714,1.13791,1.13701,1.13726,5052,0,0,53.57349664253801,0.00019330446327914252,8.184825216519413e-05,1.1368500000000006,58.05938918680997
2025-04-18 06:00:00,1.13726,1.13762,1.13699,1.13736,5444,0,0,54.09086321057608,0.0002202509467861269,0.00010952879108938067,1.1370740000000006,46.361256071831775
2025-04-18 07:00:00,1.13736,1.13746,1.13691,1.13695,4366,0,0,51.554187933911145,0.00020614632905768815,0.00012885229868304216,1.1370350000000005,49.662653308281655
2025-04-18 08:00:00,1.13693,1.13745,1.13637,1.13709,4387,0,0,52.37548522455516,0.00020391454788493135,0.00014386474852342,1.1370110000000007,39.83467348633144
2025-04-18 09:00:00,1.13708,1.13766,1.13619,1.13621,6962,0,0,46.9837211555834,0.00012964275867122232,0.00014102035055298047,1.1370190000000007,40.005347670619244
2025-04-18 10:00:00,1.13621,1.13762,1.13586,1.13696,11900,0,0,51.56055603666558,0.0001298042599007232,0.00013877713242252903,1.1370390000000006,53.99056290749963
2025-04-18 11:00:00,1.13697,1.13716,1.1367,1.13711,9561,0,0,52.44479318535571,0.00014041735334369143,0.0001391051766067615,1.1370800000000005,57.259222300364875
2025-04-18 12:00:00,1.13711,1.13728,1.13679,1.13692,7410,0,0,51.1705946643232,0.0001319755621285168,0.00013767925371111257,1.1370480000000005,59.873348890387554
2025-04-18 13:00:00,1.13693,1.1375,1.13687,1.13742,7401,0,0,54.31615795276862,0.0001637436680181903,0.00014289213657252812,1.1370420000000006,64.9119562401442
2025-04-18 14:00:00,1.1374,1.13834,1.13718,1.13811,12866,0,0,58.307665673972544,0.00024180992000566448,0.0001626756932591554,1.1371390000000006,70.20613815181953
2025-04-18 15:00:00,1.1381,1.13866,1.13807,1.13822,8469,0,0,58.92382444009051,0.0003089921981154209,0.00019193899423040848,1.1372350000000007,71.52465161190788
2025-04-18 16:00:00,1.13823,1.13828,1.1377,1.13798,4650,0,0,56.94637343624416,0.00033896130833688254,0.0002213434570517033,1.1372970000000007,67.85360870762818
2025-04-18 17:00:00,1.13799,1.13977,1.13787,1.13969,8036,0,0,65.76263860138788,0.0004949888299254912,0.0002760725316264609,1.1375710000000008,68.9782071786496
2025-04-18 18:00:00,1.13968,1.13971,1.13876,1.13926,6753,0,0,62.307448852327774,0.0005772897219971096,0.0003363159697005906,1.1377880000000007,75.01415413251054
2025-04-18 19:00:00,1.13926,1.13951,1.13877,1.13945,4062,0,0,63.22682582095519,0.0006503483727997583,0.00039912245032042414,1.1381120000000007,74.7739486607957
2025-04-18 20:00:00,1.13946,1.13949,1.13904,1.13925,2838,0,0,61.52562646461771,0.0006842222630547568,0.0004561424128672907,1.1383410000000007,79.57636015243219
2025-04-18 21:00:00,1.13925,1.13952,1.1391,1.13945,3834,0,0,62.609066359043034,0.0007189186470089037,0.0005086976596956133,1.1385750000000008,83.8699948963114
2025-04-18 22:00:00,1.13945,1.13973,1.13928,1.1394,2163,1,0,62.13796432485087,0.0007339210145285158,0.0005537423306621938,1.1388230000000008,88.02434267326849
2025-04-18 23:00:00,1.13941,1.1395,1.13871,1.13871,1974,1,0,55.88822584055018,0.0006822684988867511,0.0005794475643071052,1.1389520000000006,92.7917631776803
